@@ Method, Nodes, Edges, DUAs, UDUAs, RDUAs, UPerc, RPerc, Time_s, Time_ms
@@ javax.xml.bind.ContextFinder.handleInvocationTargetException,10,13,13,5,8,38.46153846153847,61.53846153846154,0,0
@@ javax.xml.bind.ContextFinder.newInstance,6,7,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ javax.xml.bind.ContextFinder.instantiateProviderIfNecessary,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.ContextFinder.newInstance,4,4,11,2,3,18.181818181818183,27.27272727272727,0,0
@@ javax.xml.bind.ContextFinder.newInstance,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.ContextFinder.find,18,26,60,13,21,21.666666666666668,35.0,0,3
@@ javax.xml.bind.ContextFinder.find,17,23,34,8,12,23.52941176470588,35.294117647058826,0,2
@@ javax.xml.bind.ContextFinder.classNameFromPackageProperties,7,8,8,3,3,37.5,37.5,0,1
@@ javax.xml.bind.ContextFinder.classNameFromSystemProperties,8,10,9,4,6,44.44444444444444,66.66666666666666,0,0
@@ javax.xml.bind.ContextFinder.getDeprecatedSystemProperty,4,4,6,2,3,33.33333333333333,50.0,0,0
@@ javax.xml.bind.ContextFinder.getSystemProperty,5,5,8,2,3,25.0,37.5,0,0
@@ javax.xml.bind.ContextFinder.getResourceUrl,5,5,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ javax.xml.bind.ContextFinder.which,4,4,5,2,3,40.0,60.0,0,0
@@ javax.xml.bind.ContextFinder.getClassClassLoader,4,4,2,2,2,100.0,100.0,0,0
@@ javax.xml.bind.ContextFinder.firstByServiceLoaderDeprecated,13,17,24,8,11,33.33333333333333,45.83333333333333,0,1
@@ javax.xml.bind.ContextFinder.jaxbProperties,7,8,5,2,3,40.0,60.0,0,0
@@ javax.xml.bind.ContextFinder.jaxbProperties,7,8,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.JAXBIntrospector.getValue,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.WhiteSpaceProcessor.replace,13,17,36,14,24,38.88888888888889,66.66666666666666,0,4
@@ javax.xml.bind.WhiteSpaceProcessor.trim,13,18,47,22,39,46.808510638297875,82.97872340425532,0,5
@@ javax.xml.bind.WhiteSpaceProcessor.collapse,26,36,74,25,42,33.78378378378378,56.75675675675676,0,15
@@ javax.xml.bind.WhiteSpaceProcessor.isWhiteSpace,7,8,12,5,9,41.66666666666667,75.0,0,0
@@ javax.xml.bind.WhiteSpaceProcessor.isWhiteSpace,10,14,10,6,10,60.0,100.0,0,0
@@ javax.xml.bind.WhiteSpaceProcessor.isWhiteSpaceExceptSpace,9,12,8,5,8,62.5,100.0,0,0
@@ javax.xml.bind.DatatypeConverter.setDatatypeConverter,8,10,9,4,6,44.44444444444444,66.66666666666666,0,0
@@ javax.xml.bind.DatatypeConverter.parseString,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseInteger,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseInt,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseLong,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseShort,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseDecimal,4,4,4,2,3,50.0,75.0,0,1
@@ javax.xml.bind.DatatypeConverter.parseFloat,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseDouble,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseBoolean,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseByte,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseQName,4,4,5,2,3,40.0,60.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseDateTime,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseBase64Binary,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseHexBinary,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseUnsignedInt,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseUnsignedShort,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseTime,4,4,4,2,3,50.0,75.0,0,1
@@ javax.xml.bind.DatatypeConverter.parseDate,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.parseAnySimpleType,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printString,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printInteger,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printInt,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printLong,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printShort,4,4,4,2,3,50.0,75.0,0,1
@@ javax.xml.bind.DatatypeConverter.printDecimal,4,4,4,2,3,50.0,75.0,0,1
@@ javax.xml.bind.DatatypeConverter.printFloat,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printDouble,4,4,4,2,3,50.0,75.0,0,1
@@ javax.xml.bind.DatatypeConverter.printBoolean,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printByte,4,4,4,2,3,50.0,75.0,0,1
@@ javax.xml.bind.DatatypeConverter.printQName,4,4,5,2,3,40.0,60.0,0,1
@@ javax.xml.bind.DatatypeConverter.printDateTime,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printBase64Binary,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printHexBinary,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printUnsignedInt,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printUnsignedShort,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printTime,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printDate,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.DatatypeConverter.printAnySimpleType,4,4,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.util.ValidationEventCollector.hasEvents,5,5,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.util.ValidationEventCollector.handleEvent,7,9,9,4,4,44.44444444444444,44.44444444444444,0,0
@@ javax.xml.bind.util.ValidationEventCollector._assert,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.util.JAXBSource.<init>,8,9,7,4,5,57.14285714285714,71.42857142857143,0,0
@@ javax.xml.bind.util.JAXBSource.<init>,6,7,8,3,4,37.5,50.0,0,0
@@ javax.xml.bind.util.JAXBSource$1.getFeature,6,7,5,3,4,60.0,80.0,0,0
@@ javax.xml.bind.util.JAXBSource$1.setFeature,8,11,9,6,9,66.66666666666666,100.0,0,0
@@ javax.xml.bind.util.JAXBSource$1.getProperty,4,4,5,2,2,40.0,40.0,0,0
@@ javax.xml.bind.util.JAXBSource$1.setProperty,4,4,5,2,2,40.0,40.0,0,0
@@ javax.xml.bind.util.JAXBResult.<init>,5,5,4,2,3,50.0,75.0,0,0
@@ javax.xml.bind.util.JAXBResult.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.annotation.W3CDomHandler.<init>,4,4,4,2,2,50.0,50.0,0,2
@@ javax.xml.bind.annotation.W3CDomHandler.createUnmarshaller,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ javax.xml.bind.annotation.W3CDomHandler.getElement,8,10,10,4,6,40.0,60.0,0,0
@@ javax.xml.bind.annotation.adapters.HexBinaryAdapter.unmarshal,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.annotation.adapters.HexBinaryAdapter.marshal,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.annotation.adapters.NormalizedStringAdapter.unmarshal,15,20,39,15,26,38.46153846153847,66.66666666666666,0,3
@@ javax.xml.bind.annotation.adapters.NormalizedStringAdapter.isWhiteSpaceExceptSpace,9,12,8,5,8,62.5,100.0,0,0
@@ javax.xml.bind.annotation.adapters.CollapsedStringAdapter.unmarshal,28,39,77,26,44,33.76623376623377,57.14285714285714,0,12
@@ javax.xml.bind.annotation.adapters.CollapsedStringAdapter.isWhiteSpace,10,14,10,6,10,60.0,100.0,0,0
@@ javax.xml.bind.helpers.ValidationEventImpl.setSeverity,6,8,8,4,7,50.0,87.5,0,1
@@ javax.xml.bind.helpers.ValidationEventImpl.toString,7,9,10,4,5,40.0,50.0,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.getXMLReader,4,4,8,2,3,25.0,37.5,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.unmarshal,10,13,14,5,8,35.714285714285715,57.14285714285714,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.unmarshal,4,4,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.unmarshal,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.unmarshal,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.unmarshal,4,4,4,2,2,50.0,50.0,0,1
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.unmarshal,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.unmarshal,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.setEventHandler,5,5,5,2,2,40.0,40.0,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.createUnmarshalException,8,10,10,4,6,40.0,60.0,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.setProperty,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.getProperty,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.helpers.AbstractUnmarshallerImpl.setAdapter,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.ValidationEventLocatorImpl.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.ValidationEventLocatorImpl.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.ValidationEventLocatorImpl.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.ValidationEventLocatorImpl.<init>,4,4,4,2,2,50.0,50.0,0,0
@@ javax.xml.bind.helpers.AbstractMarshallerImpl.setProperty,14,19,29,7,12,24.137931034482758,41.37931034482759,0,0
@@ javax.xml.bind.helpers.AbstractMarshallerImpl.getProperty,20,27,24,9,16,37.5,66.66666666666666,0,1
@@ javax.xml.bind.helpers.AbstractMarshallerImpl.setEventHandler,5,5,5,2,2,40.0,40.0,0,0
@@ javax.xml.bind.helpers.AbstractMarshallerImpl.checkBoolean,4,4,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ javax.xml.bind.helpers.AbstractMarshallerImpl.checkString,4,4,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ javax.xml.bind.helpers.AbstractMarshallerImpl.checkNotNull,6,7,6,3,4,50.0,66.66666666666666,0,0
@@ javax.xml.bind.helpers.AbstractMarshallerImpl.setAdapter,4,4,4,2,2,50.0,50.0,0,1
@@ javax.xml.bind.helpers.DefaultValidationEventHandler.handleEvent,10,14,20,6,9,30.0,45.0,0,1
@@ javax.xml.bind.helpers.DefaultValidationEventHandler.getLocation,13,18,23,8,14,34.78260869565217,60.86956521739131,0,2
@@ weka.Run.findSchemeMatch,21,35,52,23,42,44.230769230769226,80.76923076923077,0,25
@@ weka.Run.main,95,140,288,107,196,37.15277777777778,68.05555555555556,0,187
@@ weka.filters.SimpleBatchFilter.input,11,14,25,6,9,24.0,36.0,0,2
@@ weka.filters.SimpleBatchFilter.input,14,18,25,7,10,28.000000000000004,40.0,0,2
@@ weka.filters.SimpleBatchFilter.batchFinished,16,22,30,10,15,33.33333333333333,50.0,0,3
@@ weka.filters.SimpleFilter.setInputFormat,4,4,5,2,3,40.0,60.0,0,1
@@ weka.filters.AllFilter.input,9,11,13,5,6,38.46153846153847,46.15384615384615,0,0
@@ weka.filters.Filter.getCapabilities,8,10,15,3,6,20.0,40.0,0,1
@@ weka.filters.Filter.setOutputFormat,9,11,15,3,8,20.0,53.333333333333336,0,1
@@ weka.filters.Filter.getCopyOfInputFormat,5,5,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ weka.filters.Filter.push,8,10,15,4,7,26.666666666666668,46.666666666666664,0,0
@@ weka.filters.Filter.bufferInput,4,4,5,2,2,40.0,40.0,0,0
@@ weka.filters.Filter.initInputLocators,5,5,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ weka.filters.Filter.initOutputLocators,5,5,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.filters.Filter.copyValues,14,17,20,8,9,40.0,45.0,0,2
@@ weka.filters.Filter.flushInput,6,7,14,3,5,21.428571428571427,35.714285714285715,0,1
@@ weka.filters.Filter.getOutputFormat,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.filters.Filter.input,6,7,11,3,4,27.27272727272727,36.36363636363637,0,1
@@ weka.filters.Filter.batchFinished,11,15,22,7,11,31.818181818181817,50.0,0,1
@@ weka.filters.Filter.output,6,7,10,3,4,30.0,40.0,0,0
@@ weka.filters.Filter.outputPeek,6,7,10,3,4,30.0,40.0,0,0
@@ weka.filters.Filter.numPendingOutput,4,4,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ weka.filters.Filter.isOutputFormatDefined,5,5,4,2,2,50.0,50.0,0,0
@@ weka.filters.Filter.makeCopies,7,8,15,3,5,20.0,33.33333333333333,0,0
@@ weka.filters.Filter.useFilter,10,12,21,4,7,19.047619047619047,33.33333333333333,0,1
@@ weka.filters.Filter.wekaStaticWrapper,13,16,58,10,24,17.24137931034483,41.37931034482759,0,11
@@ weka.filters.Filter.filterFile,61,90,152,85,120,55.92105263157895,78.94736842105263,0,51
@@ weka.filters.Filter.batchFilterFile,58,86,156,66,99,42.30769230769231,63.46153846153846,0,45
@@ weka.filters.Filter.runFilter,5,5,7,2,3,28.57142857142857,42.857142857142854,0,1
@@ weka.filters.Filter.getOptions,9,11,8,5,6,62.5,75.0,0,0
@@ weka.filters.Filter.run,4,4,4,2,2,50.0,50.0,0,0
@@ weka.filters.Filter.main,4,4,3,2,2,66.66666666666666,66.66666666666666,0,1
@@ weka.filters.SimpleStreamFilter.process,5,5,12,2,4,16.666666666666664,33.33333333333333,0,0
@@ weka.filters.SimpleStreamFilter.input,11,15,19,8,11,42.10526315789473,57.89473684210527,0,1
@@ weka.filters.SimpleStreamFilter.batchFinished,15,20,28,10,13,35.714285714285715,46.42857142857143,0,2
@@ weka.filters.MultiFilter.setOptions,7,8,10,3,4,30.0,40.0,0,0
@@ weka.filters.MultiFilter.getOptions,8,9,21,4,7,19.047619047619047,33.33333333333333,0,0
@@ weka.filters.MultiFilter.getCapabilities,4,4,4,2,2,50.0,50.0,0,0
@@ weka.filters.MultiFilter.getFilterSpec,6,7,10,3,4,30.0,40.0,0,1
@@ weka.filters.MultiFilter.isStreamableFilter,15,20,52,20,38,38.46153846153847,73.07692307692307,0,6
@@ weka.filters.MultiFilter.determineOutputFormat,7,8,18,4,8,22.22222222222222,44.44444444444444,0,1
@@ weka.filters.MultiFilter.process,7,8,22,5,10,22.727272727272727,45.45454545454545,0,2
@@ weka.filters.MultiFilter.process,7,8,20,4,8,20.0,40.0,0,2
@@ weka.filters.MultiFilter.batchFinished,8,9,11,4,6,36.36363636363637,54.54545454545454,0,1
@@ weka.filters.MultiFilter.mayRemoveInstanceAfterFirstBatchDone,9,11,8,7,8,87.5,100.0,0,1
@@ weka.filters.CheckSource.setOptions,19,26,32,9,16,28.125,50.0,0,1
@@ weka.filters.CheckSource.getOptions,14,19,25,10,13,40.0,52.0,0,1
@@ weka.filters.CheckSource.setDataset,4,4,5,2,2,40.0,40.0,0,0
@@ weka.filters.CheckSource.compare,14,19,41,15,30,36.58536585365854,73.17073170731707,0,4
@@ weka.filters.CheckSource.compare,11,14,26,8,15,30.76923076923077,57.692307692307686,0,3
@@ weka.filters.CheckSource.execute,19,26,46,11,19,23.91304347826087,41.30434782608695,0,5
@@ weka.filters.CheckSource.main,10,12,15,3,5,20.0,33.33333333333333,0,1
@@ weka.filters.RenameRelation.setInputFormat,8,12,25,6,11,24.0,44.0,0,1
@@ weka.filters.RenameRelation.input,9,11,13,5,6,38.46153846153847,46.15384615384615,0,0
@@ weka.filters.RenameRelation.applyRelationNameChange,10,14,40,6,7,15.0,17.5,0,1
@@ weka.filters.unsupervised.attribute.MakeIndicator.setInputFormat,6,7,13,3,4,23.076923076923077,30.76923076923077,0,1
@@ weka.filters.unsupervised.attribute.MakeIndicator.input,10,13,30,6,8,20.0,26.666666666666668,0,6
@@ weka.filters.unsupervised.attribute.MakeIndicator.setOptions,13,16,18,8,9,44.44444444444444,50.0,0,1
@@ weka.filters.unsupervised.attribute.MakeIndicator.getOptions,4,4,4,2,3,50.0,75.0,0,1
@@ weka.filters.unsupervised.attribute.MakeIndicator.setOutputFormat,13,16,41,8,14,19.51219512195122,34.146341463414636,0,6
@@ weka.filters.unsupervised.attribute.Discretize.setOptions,15,19,30,10,11,33.33333333333333,36.666666666666664,0,1
@@ weka.filters.unsupervised.attribute.Discretize.getOptions,16,22,28,14,15,50.0,53.57142857142857,0,1
@@ weka.filters.unsupervised.attribute.Discretize.getCapabilities,4,4,5,2,3,40.0,60.0,0,0
@@ weka.filters.unsupervised.attribute.Discretize.setInputFormat,8,11,15,6,9,40.0,60.0,0,0
@@ weka.filters.unsupervised.attribute.Discretize.input,8,10,15,5,6,33.33333333333333,40.0,0,1
@@ weka.filters.unsupervised.attribute.Discretize.batchFinished,11,14,19,6,9,31.57894736842105,47.368421052631575,0,2
@@ weka.filters.unsupervised.attribute.Discretize.getCutPoints,4,4,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ weka.filters.unsupervised.attribute.Discretize.getBinRangesString,12,15,27,6,12,22.22222222222222,44.44444444444444,0,2
@@ weka.filters.unsupervised.attribute.Discretize.binRangeString,14,20,23,10,16,43.47826086956522,69.56521739130434,0,1
@@ weka.filters.unsupervised.attribute.Discretize.calculateCutPoints,13,18,43,13,31,30.23255813953488,72.09302325581395,0,9
@@ weka.filters.unsupervised.attribute.Discretize.calculateCutPointsByEqualWidthBinning,17,24,84,29,51,34.523809523809526,60.71428571428571,0,18
@@ weka.filters.unsupervised.attribute.Discretize.calculateCutPointsByEqualFrequencyBinning,32,44,188,64,123,34.04255319148936,65.42553191489363,0,53
@@ weka.filters.unsupervised.attribute.Discretize.findNumBins,34,48,155,53,91,34.193548387096776,58.70967741935483,0,66
@@ weka.filters.unsupervised.attribute.Discretize.setOutputFormat,41,57,153,36,85,23.52941176470588,55.55555555555556,0,120
@@ weka.filters.unsupervised.attribute.Discretize.convertInstance,36,49,195,62,144,31.794871794871792,73.84615384615385,0,132
@@ weka.filters.unsupervised.attribute.RemoveType.setInputFormat,10,13,48,12,29,25.0,60.416666666666664,0,9
@@ weka.filters.unsupervised.attribute.RemoveType.setOptions,6,7,10,4,5,40.0,50.0,0,1
@@ weka.filters.unsupervised.attribute.RemoveType.getOptions,4,4,5,2,3,40.0,60.0,0,1
@@ weka.filters.unsupervised.attribute.RemoveType.setAttributeType,4,4,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ weka.filters.unsupervised.attribute.RemoveType.getAttributeTypeString,12,16,20,6,10,30.0,50.0,0,0
@@ weka.filters.unsupervised.attribute.RemoveType.setAttributeTypeString,12,16,15,6,10,40.0,66.66666666666666,0,1
@@ weka.filters.unsupervised.attribute.NumericToNominal.setOptions,7,8,11,4,5,36.36363636363637,45.45454545454545,0,0
@@ weka.filters.unsupervised.attribute.NumericToNominal.getOptions,6,7,9,4,5,44.44444444444444,55.55555555555556,0,1
@@ weka.filters.unsupervised.attribute.NumericToNominal.determineOutputFormat,28,37,77,20,41,25.97402597402597,53.246753246753244,0,52
@@ weka.filters.unsupervised.attribute.NumericToNominal.process,23,31,81,21,41,25.925925925925924,50.617283950617285,0,40
@@ weka.filters.unsupervised.attribute.Remove.setOptions,6,7,10,4,5,40.0,50.0,0,10
@@ weka.filters.unsupervised.attribute.Remove.getOptions,6,7,8,4,5,50.0,62.5,0,0
@@ weka.filters.unsupervised.attribute.Remove.setInputFormat,9,11,25,4,6,16.0,24.0,0,1
@@ weka.filters.unsupervised.attribute.Remove.input,16,21,40,9,13,22.5,32.5,0,4
@@ weka.filters.unsupervised.attribute.Remove.getInvertSelection,5,5,4,2,2,50.0,50.0,0,0
@@ weka.filters.unsupervised.attribute.Remove.setInvertSelection,5,5,4,2,3,50.0,75.0,0,0
@@ weka.filters.unsupervised.attribute.FirstOrder.setOptions,7,8,9,4,5,44.44444444444444,55.55555555555556,0,0
@@ weka.filters.unsupervised.attribute.FirstOrder.getOptions,4,4,5,2,3,40.0,60.0,0,0
@@ weka.filters.unsupervised.attribute.FirstOrder.setInputFormat,20,28,74,26,54,35.13513513513514,72.97297297297297,0,25
@@ weka.filters.unsupervised.attribute.FirstOrder.input,22,30,84,29,59,34.523809523809526,70.23809523809523,0,29
@@ weka.filters.unsupervised.attribute.MergeTwoValues.setInputFormat,11,15,27,7,10,25.925925925925924,37.03703703703704,0,2
@@ weka.filters.unsupervised.attribute.MergeTwoValues.input,10,13,33,6,8,18.181818181818183,24.242424242424242,0,3
@@ weka.filters.unsupervised.attribute.MergeTwoValues.setOptions,13,16,21,8,9,38.095238095238095,42.857142857142854,0,2
@@ weka.filters.unsupervised.attribute.MergeTwoValues.setOutputFormat,31,43,115,36,59,31.30434782608696,51.30434782608696,0,77
@@ weka.filters.unsupervised.attribute.AddCluster.removeIgnored,11,15,33,9,17,27.27272727272727,51.515151515151516,0,5
@@ weka.filters.unsupervised.attribute.AddCluster.batchFinished,24,33,61,16,27,26.229508196721312,44.26229508196721,0,10
@@ weka.filters.unsupervised.attribute.AddCluster.input,8,10,13,5,6,38.46153846153847,46.15384615384615,0,0
@@ weka.filters.unsupervised.attribute.AddCluster.convertInstance,11,13,34,6,8,17.647058823529413,23.52941176470588,0,3
@@ weka.filters.unsupervised.attribute.AddCluster.setOptions,15,20,27,10,16,37.03703703703704,59.25925925925925,0,3
@@ weka.filters.unsupervised.attribute.AddCluster.getOptions,8,10,13,5,8,38.46153846153847,61.53846153846154,0,0
